"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"1404 04640000","R-10","R - Single Family/Cabin","117  CHESTNUT ST","Spring City",1900,"Before 1991","1950 or older"
"1404 04650000","R-20","R - Two Family","119  CHESTNUT ST","Spring City",1900,"Before 1991","1950 or older"
"1404 04660000","R-10","R - Single Family/Cabin","129  CHESTNUT ST","Spring City",1900,"Before 1991","1950 or older"
"1404 04670000","R-20","R - Two Family","139  CHESTNUT ST","Spring City",1872,"Before 1991","1950 or older"
"1404 04710000","R-40","A - Aparments (4-19 Units)","165  CHESTNUT ST","Spring City",1850,"Before 1991","1950 or older"
"1404 04720000","R-10","R - Single Family/Cabin","171  CHESTNUT ST","Spring City",1900,"Before 1991","1950 or older"
"1404 04730000","R-10","R - Single Family/Cabin","316  CHESTNUT ST","Spring City",1924,"Before 1991","1950 or older"
"1404 04740000","R-10","R - Single Family/Cabin","314  CHESTNUT ST","Spring City",1924,"Before 1991","1950 or older"
"1404 04750000","R-10","R - Single Family/Cabin","312  CHESTNUT ST","Spring City",1900,"Before 1991","1950 or older"
"1404 04750100","R-10","R - Single Family/Cabin","310  CHESTNUT ST","Spring City",1900,"Before 1991","1950 or older"
