"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2208 02610000","R-55","R - Town House (Common Law Condo)","54  NEW VILLAGE GREENE DR","Honey Brook",2016,"1991 or Later","2011-2022"
"2208 02620000","R-10","R - Single Family/Cabin","52  NEW VILLAGE GREENE DR","Honey Brook",2016,"1991 or Later","2011-2022"
"2208 02630000","R-10","R - Single Family/Cabin","50  NEW VILLAGE GREENE DR","Honey Brook",2016,"1991 or Later","2011-2022"
"2208 02640000","R-10","R - Single Family/Cabin","46  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02650000","R-10","R - Single Family/Cabin","44  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02660000","R-10","R - Single Family/Cabin","42  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02670000","R-10","R - Single Family/Cabin","40  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02680000","R-10","R - Single Family/Cabin","36  NEW VILLAGE GREENE DR PK","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02690000","R-10","R - Single Family/Cabin","34  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02700000","R-10","R - Single Family/Cabin","32  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02710000","R-10","R - Single Family/Cabin","30  NEW VILLAGE GREENE DR","Honey Brook",2015,"1991 or Later","2011-2022"
"2208 02720000","R-55","R - Town House (Common Law Condo)","28  NEW VILLAGE GREENE DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 02730000","R-55","R - Town House (Common Law Condo)","26  NEW VILLAGE GREENE DR","Honey Brook",2020,"1991 or Later","2011-2022"
"2208 02740000","R-55","R - Town House (Common Law Condo)","24  NEW VILLAGE GREENE DR","Honey Brook",2020,"1991 or Later","2011-2022"
"2208 02750000","R-55","R - Town House (Common Law Condo)","22  NEW VILLAGE GREENE DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 02760000","R-55","R - Town House (Common Law Condo)","20  NEW VILLAGE GREENE DR","Honey Brook",2020,"1991 or Later","2011-2022"
"2208 02770000","R-55","R - Town House (Common Law Condo)","10  NEW VILLAGE GREENE DR","Honey Brook",2017,"1991 or Later","2011-2022"
"2208 02780000","R-55","R - Town House (Common Law Condo)","8  NEW VILLAGE GREENE DR","Honey Brook",2018,"1991 or Later","2011-2022"
"2208 02790000","R-55","R - Town House (Common Law Condo)","6  NEW VILLAGE GREENE DR","Honey Brook",2017,"1991 or Later","2011-2022"
"2208 02800000","R-55","R - Town House (Common Law Condo)","4  NEW VILLAGE GREENE DR","Honey Brook",2017,"1991 or Later","2011-2022"
"2208 02810000","R-55","R - Town House (Common Law Condo)","2  NEW VILLAGE GREENE DR","Honey Brook",2020,"1991 or Later","2011-2022"
"2208 02820000","R-55","R - Town House (Common Law Condo)","201  BRIARWOOD DR","Honey Brook",2018,"1991 or Later","2011-2022"
"2208 02830000","R-55","R - Town House (Common Law Condo)","203  BRIARWOOD DR","Honey Brook",2019,"1991 or Later","2011-2022"
"2208 02840000","R-55","R - Town House (Common Law Condo)","205  BRIARWOOD DR","Honey Brook",2018,"1991 or Later","2011-2022"
"2208 02850000","R-55","R - Town House (Common Law Condo)","207  BRIARWOOD DR","Honey Brook",2020,"1991 or Later","2011-2022"
"2208 02860000","R-55","R - Town House (Common Law Condo)","209  BRIARWOOD DR","Honey Brook",2020,"1991 or Later","2011-2022"
"2208 03030000","R-10","R - Single Family/Cabin","201  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03040000","R-10","R - Single Family/Cabin","203  CHASTAIN DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03050000","R-10","R - Single Family/Cabin","205  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03060000","R-10","R - Single Family/Cabin","207  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03070000","R-10","R - Single Family/Cabin","209  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03080000","R-10","R - Single Family/Cabin","211  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03090000","R-10","R - Single Family/Cabin","213  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03100000","R-10","R - Single Family/Cabin","215  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03110000","R-10","R - Single Family/Cabin","217  CHASTAIN DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03120000","R-10","R - Single Family/Cabin","219  CHASTAIN DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03390000","R-10","R - Single Family/Cabin","248  CHASTAIN DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03650000","R-10","R - Single Family/Cabin","128  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03660000","R-10","R - Single Family/Cabin","126  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03670000","R-10","R - Single Family/Cabin","124  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03680000","R-10","R - Single Family/Cabin","122  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03690000","R-10","R - Single Family/Cabin","120  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03700000","R-10","R - Single Family/Cabin","118  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03710000","R-10","R - Single Family/Cabin","116  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03720000","R-10","R - Single Family/Cabin","114  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03730000","R-10","R - Single Family/Cabin","112  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03740000","R-10","R - Single Family/Cabin","110  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03750000","R-10","R - Single Family/Cabin","108  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03760000","R-10","R - Single Family/Cabin","106  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03770000","R-10","R - Single Family/Cabin","104  STINSON DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03780000","R-10","R - Single Family/Cabin","102  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03790000","R-10","R - Single Family/Cabin","202  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03800000","R-10","R - Single Family/Cabin","204  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03810000","R-10","R - Single Family/Cabin","206  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03820000","R-10","R - Single Family/Cabin","208  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03830000","R-10","R - Single Family/Cabin","210  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03840000","R-10","R - Single Family/Cabin","117  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03850000","R-10","R - Single Family/Cabin","115  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03860000","R-10","R - Single Family/Cabin","113  STINSON DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03870000","R-10","R - Single Family/Cabin","111  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03880000","R-10","R - Single Family/Cabin","107  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03890000","R-10","R - Single Family/Cabin","212  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03900000","R-10","R - Single Family/Cabin","214  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03910000","R-10","R - Single Family/Cabin","216  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03920000","R-10","R - Single Family/Cabin","218  CHASTAIN DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03930000","R-10","R - Single Family/Cabin","127  STINSON DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03940000","R-10","R - Single Family/Cabin","125  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2208 03950000","R-10","R - Single Family/Cabin","123  STINSON DR","Honey Brook",2023,"1991 or Later","2011-2022"
"2208 03960000","R-10","R - Single Family/Cabin","121  STINSON DR","Honey Brook",2021,"1991 or Later","2011-2022"
"2210 00100100","R-90","A - Apt Complex (20 or more units","BEAVER DAM RD","Honey Brook",2016,"1991 or Later","2011-2022"
"2210 001001D0","R-55","R - Town House (Common Law Condo)","ROLLING HILL CIR","Honey Brook",NA,NA,NA
"2211 00050000","R-10","R - Single Family/Cabin","891 S BIRDELL RD","Honey Brook",1950,"Before 1991","1950 or older"
"2211 00760000","R-10","R - Single Family/Cabin","199  HILL RD","Honey Brook",1999,"1991 or Later","1991-2000"
"1202 0000450T","T-10","R - Trailers and Mobile Homes","600  WALNUT ST","Honey Brook",NA,NA,NA
"1202 0000815T","T-10","R - Trailers and Mobile Homes","582  WALNUT ST","Honey Brook",NA,NA,NA
"1202 0002450T","T-10","R - Trailers and Mobile Homes","578  WALNUT ST","Honey Brook",NA,NA,NA
"1202 00450000","R-70","R - Mobile Home","641  ARCH ST","Honey Brook",NA,NA,NA
"1202 00460000","R-70","R - Mobile Home","659  VINE ST","Honey Brook",NA,NA,NA
"1202 00490000","R-70","R - Mobile Home","546  WATER ST","Honey Brook",NA,NA,NA
"1202 01190000","R-70","R - Mobile Home","360  WATER ST","Honey Brook",NA,NA,NA
"1202 01200000","R-70","R - Mobile Home","340  WATER ST","Honey Brook",NA,NA,NA
"1202 01200200","R-70","R - Mobile Home","350  WATER ST","Honey Brook",NA,NA,NA
"1202 01270400","R-70","R - Mobile Home","WALNUT ST","Honey Brook",NA,NA,NA
"1202 01670200","R-70","R - Mobile Home","419  FIREHOUSE LN","Honey Brook",NA,NA,NA
"1202 0167020T","T-10","R - Trailers and Mobile Homes","419  FIREHOUSE LN","Honey Brook",NA,NA,NA
"1204 0000200T","T-10","R - Trailers and Mobile Homes","17  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0000250T","T-10","R - Trailers and Mobile Homes","55  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0000550T","T-10","R - Trailers and Mobile Homes","35  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0000700T","T-10","R - Trailers and Mobile Homes","16  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0000750T","T-10","R - Trailers and Mobile Homes","23  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0000850T","T-10","R - Trailers and Mobile Homes","68  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0000900T","T-10","R - Trailers and Mobile Homes","41  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001100T","T-10","R - Trailers and Mobile Homes","840  PINE ST","Honey Brook",NA,NA,NA
"1204 0001150T","T-10","R - Trailers and Mobile Homes","33  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001450T","T-10","R - Trailers and Mobile Homes","67  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001500T","T-10","R - Trailers and Mobile Homes","39  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001525T","T-10","R - Trailers and Mobile Homes","59  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001550T","T-10","R - Trailers and Mobile Homes","29  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001700T","T-10","R - Trailers and Mobile Homes","37  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001750T","T-10","R - Trailers and Mobile Homes","27  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001890T","T-10","R - Trailers and Mobile Homes","70  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0001950T","T-10","R - Trailers and Mobile Homes","860  PINE ST","Honey Brook",NA,NA,NA
"1204 0002100T","T-10","R - Trailers and Mobile Homes","2  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002175T","T-10","R - Trailers and Mobile Homes","45  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002200T","T-10","R - Trailers and Mobile Homes","1  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002275T","T-10","R - Trailers and Mobile Homes","25  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002350T","T-10","R - Trailers and Mobile Homes","63  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002475T","T-10","R - Trailers and Mobile Homes","69  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002550T","T-10","R - Trailers and Mobile Homes","14  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002600T","T-10","R - Trailers and Mobile Homes","31  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002625T","T-10","R - Trailers and Mobile Homes","10  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002700T","T-10","R - Trailers and Mobile Homes","48  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002750T","T-10","R - Trailers and Mobile Homes","49  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0002800T","T-10","R - Trailers and Mobile Homes","15  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 00700000","C-92","C - Mobile Home Parks (4+)","736  COMMERCIAL LN","Honey Brook",NA,NA,NA
"1204 0070003T","T-10","R - Trailers and Mobile Homes","3  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070005T","T-10","R - Trailers and Mobile Homes","5  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070006T","T-10","R - Trailers and Mobile Homes","6  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070007T","T-10","R - Trailers and Mobile Homes","7  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070011T","T-10","R - Trailers and Mobile Homes","11  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070012T","T-10","R - Trailers and Mobile Homes","12  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070013T","T-10","R - Trailers and Mobile Homes","13  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070019T","T-10","R - Trailers and Mobile Homes","19  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070020T","T-10","R - Trailers and Mobile Homes","20  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070021T","T-10","R - Trailers and Mobile Homes","21  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070022T","T-10","R - Trailers and Mobile Homes","22  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070043T","T-10","R - Trailers and Mobile Homes","43  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070052T","T-10","R - Trailers and Mobile Homes","52  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070054T","T-10","R - Trailers and Mobile Homes","54  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070058T","T-10","R - Trailers and Mobile Homes","58  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070062T","T-10","R - Trailers and Mobile Homes","62  VINTAGE LN","Honey Brook",NA,NA,NA
"1204 0070064T","T-10","R - Trailers and Mobile Homes","64  VINTAGE LN","Honey Brook",NA,NA,NA
"2204 00080400","R-70","R - Mobile Home","100  CHRISTI LN","Honey Brook",NA,NA,NA
"2204 00080500","R-70","R - Mobile Home","70  CHRISTI LN","Honey Brook",NA,NA,NA
"2206 00020600","R-70","R - Mobile Home","6395  DAVIS LN","Honey Brook",NA,NA,NA
"2207 0000450T","T-10","R - Trailers and Mobile Homes","85  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0002125T","T-10","R - Trailers and Mobile Homes","62  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0004700T","T-10","R - Trailers and Mobile Homes","74  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0006650T","T-10","R - Trailers and Mobile Homes","35  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0007250T","T-10","R - Trailers and Mobile Homes","71  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0010025T","T-10","R - Trailers and Mobile Homes","75  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0013000T","T-10","R - Trailers and Mobile Homes","80  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0014700T","T-10","R - Trailers and Mobile Homes","36  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0015100T","T-10","R - Trailers and Mobile Homes","58  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0020350T","T-10","R - Trailers and Mobile Homes","68  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0020450T","T-10","R - Trailers and Mobile Homes","63  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0022000T","T-10","R - Trailers and Mobile Homes","39  WAGON WAY","Honey Brook",NA,NA,NA
"2207 0023000T","T-10","R - Trailers and Mobile Homes","47  WAGON WAY","Honey Brook",NA,NA,NA
"2207 007301D0","C-92","C - Mobile Home Parks (4+)","WAGON WAY","Honey Brook",NA,NA,NA
"2207 0081010T","T-10","R - Trailers and Mobile Homes","2012  COMPASS RD","Honey Brook",NA,NA,NA
"2207 7301D46T","T-10","R - Trailers and Mobile Homes","46  WAGON WAY","Honey Brook",NA,NA,NA
"2207 7301D51T","T-10","R - Trailers and Mobile Homes","51  WAGON WAY","Honey Brook",NA,NA,NA
"2207 7301D57T","T-10","R - Trailers and Mobile Homes","57  WAGON WAY","Honey Brook",NA,NA,NA
"2207 7301D67T","T-10","R - Trailers and Mobile Homes","67  WAGON WAY","Honey Brook",NA,NA,NA
"2207 7301D81T","T-10","R - Trailers and Mobile Homes","81  WAGON WAY","Honey Brook",NA,NA,NA
"2208 0006700T","T-10","R - Trailers and Mobile Homes","29  PATTON DR","Honey Brook",NA,NA,NA
"2208 0009100T","T-10","R - Trailers and Mobile Homes","106  KEYSTONE CRT","Honey Brook",NA,NA,NA
"2208 0011600T","T-10","R - Trailers and Mobile Homes","138  ERICA CIR","Honey Brook",NA,NA,NA
"2208 0018900T","T-10","R - Trailers and Mobile Homes","12  PATTON DR","Honey Brook",NA,NA,NA
"2208 0020000T","T-10","R - Trailers and Mobile Homes","61  PATTON DR","Honey Brook",NA,NA,NA
"2208 0022850T","T-10","R - Trailers and Mobile Homes","23  PATTON DR","Honey Brook",NA,NA,NA
"2208 003202B0","R-70","R - Mobile Home","3071  HORSESHOE PK","Honey Brook",NA,NA,NA
"2208 00810000","C-92","C - Mobile Home Parks (4+)","2222  HORSESHOE PK","Honey Brook",NA,NA,NA
"2208 00830200","R-70","R - Mobile Home","2176  HORSESHOE PK","Honey Brook",NA,NA,NA
"2208 0085071T","T-10","R - Trailers and Mobile Homes","71  ERICA CIR","Honey Brook",NA,NA,NA
"2208 0085094T","T-10","R - Trailers and Mobile Homes","94  ERICA CIR","Honey Brook",NA,NA,NA
"2208 7701067T","T-10","R - Trailers and Mobile Homes","67  LILAC DR","Honey Brook",NA,NA,NA
"2208 7701069T","T-10","R - Trailers and Mobile Homes","69  LILAC DR","Honey Brook",NA,NA,NA
"2208 7711075T","T-10","R - Trailers and Mobile Homes","61  BLACK BEAR CRT","Honey Brook",NA,NA,NA
"2208 8501013T","T-10","R - Trailers and Mobile Homes","13  ERICA CIR","Honey Brook",NA,NA,NA
"2208 8501038T","T-10","R - Trailers and Mobile Homes","38  GREGORY CIR","Honey Brook",NA,NA,NA
"2208 8501044T","T-10","R - Trailers and Mobile Homes","44  GREGORY CIR","Honey Brook",NA,NA,NA
"2208 851A063T","T-10","R - Trailers and Mobile Homes","160  JULIE LN","Honey Brook",NA,NA,NA
"2210 0017350T","T-10","R - Trailers and Mobile Homes","68  SELDOMRIDGE LN","Honey Brook",NA,NA,NA
"2210 00210000","C-92","C - Mobile Home Parks (4+)","COMPASS RD","Honey Brook",NA,NA,NA
"2210 0021002T","T-10","R - Trailers and Mobile Homes","48  SELDOMRIDGE LN","Honey Brook",NA,NA,NA
"2210 0021004T","T-10","R - Trailers and Mobile Homes","88  SELDOMRIDGE LN","Honey Brook",NA,NA,NA
"2210 0021600T","T-10","R - Trailers and Mobile Homes","28  SELDOMRIDGE LN","Honey Brook",NA,NA,NA
